195.00	2471.00	195.00	2471.00
195.80	2466.00	195.80	2466.00
196.61	2472.00	196.61	2472.00
197.41	2470.00	197.41	2470.00
198.22	2473.00	198.22	2473.00
199.02	2471.00	199.02	2471.00
199.83	2471.00	199.83	2471.00
200.63	2472.00	200.63	2472.00
201.43	2471.00	201.43	2471.00
202.24	2470.00	202.24	2470.00
203.04	2477.00	203.04	2477.00
203.85	2467.00	203.85	2467.00
204.65	2474.00	204.65	2474.00
205.45	2475.00	205.45	2475.00
206.26	2474.00	206.26	2474.00
207.06	2476.00	207.06	2476.00
207.87	2470.00	207.87	2470.00
208.67	2473.00	208.67	2473.00
209.47	2478.00	209.47	2478.00
210.28	2473.00	210.28	2473.00
211.08	2473.00	211.08	2473.00
211.88	2475.00	211.88	2475.00
212.69	2473.00	212.69	2473.00
213.49	2474.00	213.49	2474.00
214.29	2472.00	214.29	2472.00
215.10	2474.00	215.10	2474.00
215.90	2476.00	215.90	2476.00
216.70	2473.00	216.70	2473.00
217.51	2472.00	217.51	2472.00
218.31	2478.00	218.31	2478.00
219.11	2478.00	219.11	2478.00
219.92	2476.00	219.92	2476.00
220.72	2478.00	220.72	2478.00
221.52	2473.00	221.52	2473.00
222.32	2474.00	222.32	2474.00
223.13	2472.00	223.13	2472.00
223.93	2478.00	223.93	2478.00
224.73	2475.00	224.73	2475.00
225.54	2477.00	225.54	2477.00
226.34	2471.00	226.34	2471.00
227.14	2471.00	227.14	2471.00
227.94	2474.00	227.94	2474.00
228.75	2474.00	228.75	2474.00
229.55	2481.00	229.55	2481.00
230.35	2477.00	230.35	2477.00
231.15	2472.00	231.15	2472.00
231.95	2474.00	231.95	2474.00
232.76	2472.00	232.76	2472.00
233.56	2472.00	233.56	2472.00
234.36	2470.00	234.36	2470.00
235.16	2473.00	235.16	2473.00
235.96	2475.00	235.96	2475.00
236.77	2476.00	236.77	2476.00
237.57	2475.00	237.57	2475.00
238.37	2472.00	238.37	2472.00
239.17	2470.00	239.17	2470.00
239.97	2473.00	239.97	2473.00
240.77	2474.00	240.77	2474.00
241.58	2471.00	241.58	2471.00
242.38	2470.00	242.38	2470.00
243.18	2490.00	243.18	2490.00
243.98	2482.00	243.98	2482.00
244.78	2474.00	244.78	2474.00
245.58	2470.00	245.58	2470.00
246.38	2475.00	246.38	2475.00
247.19	2470.00	247.19	2470.00
247.99	2476.00	247.99	2476.00
248.79	2475.00	248.79	2475.00
249.59	2471.00	249.59	2471.00
250.39	2480.00	250.39	2480.00
251.19	2477.00	251.19	2477.00
251.99	2476.00	251.99	2476.00
252.79	2475.00	252.79	2475.00
253.59	2476.00	253.59	2476.00
254.39	2479.00	254.39	2479.00
255.19	2472.00	255.19	2472.00
255.99	2474.00	255.99	2474.00
256.79	2474.00	256.79	2474.00
257.59	2471.00	257.59	2471.00
258.40	2478.00	258.40	2478.00
259.20	2474.00	259.20	2474.00
260.00	2476.00	260.00	2476.00
260.80	2472.00	260.80	2472.00
261.60	2471.00	261.60	2471.00
262.40	2472.00	262.40	2472.00
263.20	2472.00	263.20	2472.00
264.00	2473.00	264.00	2473.00
264.80	2472.00	264.80	2472.00
265.60	2469.00	265.60	2469.00
266.40	2473.00	266.40	2473.00
267.20	2474.00	267.20	2474.00
267.99	2478.00	267.99	2478.00
268.79	2476.00	268.79	2476.00
269.59	2476.00	269.59	2476.00
270.39	2473.00	270.39	2473.00
271.19	2478.00	271.19	2478.00
271.99	2471.00	271.99	2471.00
272.79	2477.00	272.79	2477.00
273.59	2475.00	273.59	2475.00
274.39	2473.00	274.39	2473.00
275.19	2472.00	275.19	2472.00
275.99	2480.00	275.99	2480.00
276.79	2475.00	276.79	2475.00
277.59	2474.00	277.59	2474.00
278.39	2476.00	278.39	2476.00
279.18	2475.00	279.18	2475.00
279.98	2470.00	279.98	2470.00
