195.00	2470.00	195.00	2470.00
195.80	2475.00	195.80	2475.00
196.61	2472.00	196.61	2472.00
197.41	2471.00	197.41	2471.00
198.22	2473.00	198.22	2473.00
199.02	2474.00	199.02	2474.00
199.83	2474.00	199.83	2474.00
200.63	2472.00	200.63	2472.00
201.43	2475.00	201.43	2475.00
202.24	2472.00	202.24	2472.00
203.04	2475.00	203.04	2475.00
203.85	2465.00	203.85	2465.00
204.65	2472.00	204.65	2472.00
205.45	2475.00	205.45	2475.00
206.26	2475.00	206.26	2475.00
207.06	2472.00	207.06	2472.00
207.87	2469.00	207.87	2469.00
208.67	2476.00	208.67	2476.00
209.47	2474.00	209.47	2474.00
210.28	2471.00	210.28	2471.00
211.08	2471.00	211.08	2471.00
211.88	2479.00	211.88	2479.00
212.69	2475.00	212.69	2475.00
213.49	2472.00	213.49	2472.00
214.29	2478.00	214.29	2478.00
215.10	2482.00	215.10	2482.00
215.90	2479.00	215.90	2479.00
216.70	2475.00	216.70	2475.00
217.51	2469.00	217.51	2469.00
218.31	2479.00	218.31	2479.00
219.11	2482.00	219.11	2482.00
219.92	2476.00	219.92	2476.00
220.72	2473.00	220.72	2473.00
221.52	2474.00	221.52	2474.00
222.32	2479.00	222.32	2479.00
223.13	2474.00	223.13	2474.00
223.93	2483.00	223.93	2483.00
224.73	2475.00	224.73	2475.00
225.54	2476.00	225.54	2476.00
226.34	2475.00	226.34	2475.00
227.14	2473.00	227.14	2473.00
227.94	2473.00	227.94	2473.00
228.75	2470.00	228.75	2470.00
229.55	2480.00	229.55	2480.00
230.35	2478.00	230.35	2478.00
231.15	2470.00	231.15	2470.00
231.95	2475.00	231.95	2475.00
232.76	2473.00	232.76	2473.00
233.56	2471.00	233.56	2471.00
234.36	2471.00	234.36	2471.00
235.16	2470.00	235.16	2470.00
235.96	2478.00	235.96	2478.00
236.77	2479.00	236.77	2479.00
237.57	2478.00	237.57	2478.00
238.37	2472.00	238.37	2472.00
239.17	2475.00	239.17	2475.00
239.97	2474.00	239.97	2474.00
240.77	2474.00	240.77	2474.00
241.58	2475.00	241.58	2475.00
242.38	2476.00	242.38	2476.00
243.18	2489.00	243.18	2489.00
243.98	2482.00	243.98	2482.00
244.78	2473.00	244.78	2473.00
245.58	2474.00	245.58	2474.00
246.38	2474.00	246.38	2474.00
247.19	2475.00	247.19	2475.00
247.99	2474.00	247.99	2474.00
248.79	2480.00	248.79	2480.00
249.59	2475.00	249.59	2475.00
250.39	2483.00	250.39	2483.00
251.19	2472.00	251.19	2472.00
251.99	2476.00	251.99	2476.00
252.79	2473.00	252.79	2473.00
253.59	2477.00	253.59	2477.00
254.39	2476.00	254.39	2476.00
255.19	2474.00	255.19	2474.00
255.99	2469.00	255.99	2469.00
256.79	2478.00	256.79	2478.00
257.59	2474.00	257.59	2474.00
258.40	2483.00	258.40	2483.00
259.20	2475.00	259.20	2475.00
260.00	2475.00	260.00	2475.00
260.80	2478.00	260.80	2478.00
261.60	2471.00	261.60	2471.00
262.40	2474.00	262.40	2474.00
263.20	2474.00	263.20	2474.00
264.00	2471.00	264.00	2471.00
264.80	2475.00	264.80	2475.00
265.60	2474.00	265.60	2474.00
266.40	2477.00	266.40	2477.00
267.20	2475.00	267.20	2475.00
267.99	2476.00	267.99	2476.00
268.79	2478.00	268.79	2478.00
269.59	2474.00	269.59	2474.00
270.39	2476.00	270.39	2476.00
271.19	2475.00	271.19	2475.00
271.99	2472.00	271.99	2472.00
272.79	2480.00	272.79	2480.00
273.59	2472.00	273.59	2472.00
274.39	2475.00	274.39	2475.00
275.19	2477.00	275.19	2477.00
275.99	2484.00	275.99	2484.00
276.79	2474.00	276.79	2474.00
277.59	2475.00	277.59	2475.00
278.39	2480.00	278.39	2480.00
279.18	2473.00	279.18	2473.00
279.98	2474.00	279.98	2474.00
280.78	2477.00	280.78	2477.00
281.58	2472.00	281.58	2472.00
282.38	2478.00	282.38	2478.00
283.18	2479.00	283.18	2479.00
283.98	2480.00	283.98	2480.00
284.77	2480.00	284.77	2480.00
285.57	2469.00	285.57	2469.00
286.37	2476.00	286.37	2476.00
287.17	2477.00	287.17	2477.00
287.97	2474.00	287.97	2474.00
288.77	2479.00	288.77	2479.00
289.56	2474.00	289.56	2474.00
290.36	2476.00	290.36	2476.00
291.16	2480.00	291.16	2480.00
291.96	2479.00	291.96	2479.00
292.76	2476.00	292.76	2476.00
293.55	2475.00	293.55	2475.00
294.35	2477.00	294.35	2477.00
295.15	2476.00	295.15	2476.00
295.95	2476.00	295.95	2476.00
296.74	2475.00	296.74	2475.00
297.54	2478.00	297.54	2478.00
298.34	2485.00	298.34	2485.00
299.14	2475.00	299.14	2475.00
299.93	2476.00	299.93	2476.00
300.73	2477.00	300.73	2477.00
301.53	2477.00	301.53	2477.00
302.33	2475.00	302.33	2475.00
303.12	2472.00	303.12	2472.00
303.92	2479.00	303.92	2479.00
