195.00	2473.00	195.00	2473.00
195.80	2471.00	195.80	2471.00
196.61	2471.00	196.61	2471.00
197.41	2474.00	197.41	2474.00
198.22	2477.00	198.22	2477.00
199.02	2471.00	199.02	2471.00
199.83	2477.00	199.83	2477.00
200.63	2477.00	200.63	2477.00
201.43	2473.00	201.43	2473.00
202.24	2473.00	202.24	2473.00
203.04	2475.00	203.04	2475.00
203.85	2467.00	203.85	2467.00
204.65	2471.00	204.65	2471.00
205.45	2480.00	205.45	2480.00
206.26	2473.00	206.26	2473.00
207.06	2475.00	207.06	2475.00
207.87	2468.00	207.87	2468.00
208.67	2475.00	208.67	2475.00
209.47	2477.00	209.47	2477.00
210.28	2471.00	210.28	2471.00
211.08	2475.00	211.08	2475.00
211.88	2476.00	211.88	2476.00
212.69	2473.00	212.69	2473.00
213.49	2473.00	213.49	2473.00
214.29	2478.00	214.29	2478.00
215.10	2481.00	215.10	2481.00
215.90	2480.00	215.90	2480.00
216.70	2475.00	216.70	2475.00
217.51	2473.00	217.51	2473.00
218.31	2484.00	218.31	2484.00
219.11	2482.00	219.11	2482.00
219.92	2476.00	219.92	2476.00
220.72	2472.00	220.72	2472.00
221.52	2475.00	221.52	2475.00
222.32	2475.00	222.32	2475.00
223.13	2473.00	223.13	2473.00
223.93	2486.00	223.93	2486.00
224.73	2478.00	224.73	2478.00
225.54	2478.00	225.54	2478.00
226.34	2477.00	226.34	2477.00
227.14	2476.00	227.14	2476.00
227.94	2472.00	227.94	2472.00
228.75	2476.00	228.75	2476.00
229.55	2480.00	229.55	2480.00
230.35	2476.00	230.35	2476.00
231.15	2473.00	231.15	2473.00
231.95	2472.00	231.95	2472.00
232.76	2476.00	232.76	2476.00
233.56	2478.00	233.56	2478.00
234.36	2471.00	234.36	2471.00
235.16	2469.00	235.16	2469.00
235.96	2480.00	235.96	2480.00
236.77	2476.00	236.77	2476.00
237.57	2470.00	237.57	2470.00
238.37	2475.00	238.37	2475.00
239.17	2472.00	239.17	2472.00
239.97	2481.00	239.97	2481.00
240.77	2480.00	240.77	2480.00
241.58	2477.00	241.58	2477.00
242.38	2474.00	242.38	2474.00
243.18	2491.00	243.18	2491.00
243.98	2486.00	243.98	2486.00
244.78	2476.00	244.78	2476.00
245.58	2475.00	245.58	2475.00
246.38	2477.00	246.38	2477.00
247.19	2480.00	247.19	2480.00
247.99	2477.00	247.99	2477.00
248.79	2480.00	248.79	2480.00
249.59	2476.00	249.59	2476.00
250.39	2482.00	250.39	2482.00
251.19	2476.00	251.19	2476.00
251.99	2480.00	251.99	2480.00
252.79	2478.00	252.79	2478.00
