195.00	2470.00	195.00	2470.00
195.80	2473.00	195.80	2473.00
196.61	2469.00	196.61	2469.00
197.41	2469.00	197.41	2469.00
198.22	2475.00	198.22	2475.00
199.02	2473.00	199.02	2473.00
199.83	2474.00	199.83	2474.00
200.63	2470.00	200.63	2470.00
201.43	2475.00	201.43	2475.00
202.24	2470.00	202.24	2470.00
203.04	2474.00	203.04	2474.00
203.85	2467.00	203.85	2467.00
204.65	2472.00	204.65	2472.00
205.45	2478.00	205.45	2478.00
206.26	2475.00	206.26	2475.00
207.06	2474.00	207.06	2474.00
207.87	2473.00	207.87	2473.00
208.67	2473.00	208.67	2473.00
209.47	2480.00	209.47	2480.00
210.28	2468.00	210.28	2468.00
211.08	2476.00	211.08	2476.00
211.88	2471.00	211.88	2471.00
212.69	2474.00	212.69	2474.00
213.49	2474.00	213.49	2474.00
214.29	2474.00	214.29	2474.00
215.10	2479.00	215.10	2479.00
215.90	2478.00	215.90	2478.00
216.70	2478.00	216.70	2478.00
217.51	2471.00	217.51	2471.00
218.31	2478.00	218.31	2478.00
219.11	2484.00	219.11	2484.00
219.92	2472.00	219.92	2472.00
220.72	2471.00	220.72	2471.00
221.52	2469.00	221.52	2469.00
222.32	2478.00	222.32	2478.00
223.13	2472.00	223.13	2472.00
223.93	2484.00	223.93	2484.00
224.73	2473.00	224.73	2473.00
225.54	2476.00	225.54	2476.00
226.34	2476.00	226.34	2476.00
227.14	2477.00	227.14	2477.00
227.94	2474.00	227.94	2474.00
228.75	2475.00	228.75	2475.00
229.55	2477.00	229.55	2477.00
230.35	2482.00	230.35	2482.00
231.15	2472.00	231.15	2472.00
231.95	2472.00	231.95	2472.00
232.76	2471.00	232.76	2471.00
233.56	2473.00	233.56	2473.00
234.36	2473.00	234.36	2473.00
235.16	2470.00	235.16	2470.00
235.96	2479.00	235.96	2479.00
236.77	2477.00	236.77	2477.00
237.57	2474.00	237.57	2474.00
238.37	2471.00	238.37	2471.00
239.17	2467.00	239.17	2467.00
239.97	2483.00	239.97	2483.00
240.77	2480.00	240.77	2480.00
241.58	2476.00	241.58	2476.00
242.38	2475.00	242.38	2475.00
243.18	2489.00	243.18	2489.00
243.98	2484.00	243.98	2484.00
244.78	2475.00	244.78	2475.00
245.58	2475.00	245.58	2475.00
246.38	2479.00	246.38	2479.00
247.19	2474.00	247.19	2474.00
247.99	2479.00	247.99	2479.00
248.79	2478.00	248.79	2478.00
249.59	2476.00	249.59	2476.00
250.39	2475.00	250.39	2475.00
251.19	2478.00	251.19	2478.00
251.99	2474.00	251.99	2474.00
252.79	2476.00	252.79	2476.00
253.59	2476.00	253.59	2476.00
254.39	2477.00	254.39	2477.00
255.19	2470.00	255.19	2470.00
255.99	2467.00	255.99	2467.00
256.79	2476.00	256.79	2476.00
257.59	2476.00	257.59	2476.00
258.40	2481.00	258.40	2481.00
259.20	2477.00	259.20	2477.00
260.00	2472.00	260.00	2472.00
260.80	2482.00	260.80	2482.00
261.60	2472.00	261.60	2472.00
262.40	2477.00	262.40	2477.00
263.20	2469.00	263.20	2469.00
264.00	2474.00	264.00	2474.00
264.80	2469.00	264.80	2469.00
265.60	2470.00	265.60	2470.00
266.40	2472.00	266.40	2472.00
267.20	2473.00	267.20	2473.00
267.99	2479.00	267.99	2479.00
268.79	2475.00	268.79	2475.00
269.59	2478.00	269.59	2478.00
270.39	2479.00	270.39	2479.00
271.19	2476.00	271.19	2476.00
271.99	2471.00	271.99	2471.00
272.79	2478.00	272.79	2478.00
273.59	2478.00	273.59	2478.00
274.39	2475.00	274.39	2475.00
275.19	2478.00	275.19	2478.00
275.99	2479.00	275.99	2479.00
276.79	2475.00	276.79	2475.00
277.59	2476.00	277.59	2476.00
278.39	2480.00	278.39	2480.00
279.18	2474.00	279.18	2474.00
279.98	2477.00	279.98	2477.00
280.78	2474.00	280.78	2474.00
281.58	2478.00	281.58	2478.00
282.38	2472.00	282.38	2472.00
283.18	2482.00	283.18	2482.00
283.98	2478.00	283.98	2478.00
284.77	2483.00	284.77	2483.00
285.57	2472.00	285.57	2472.00
286.37	2477.00	286.37	2477.00
287.17	2473.00	287.17	2473.00
287.97	2474.00	287.97	2474.00
288.77	2476.00	288.77	2476.00
289.56	2476.00	289.56	2476.00
290.36	2475.00	290.36	2475.00
291.16	2480.00	291.16	2480.00
291.96	2477.00	291.96	2477.00
292.76	2475.00	292.76	2475.00
293.55	2474.00	293.55	2474.00
294.35	2477.00	294.35	2477.00
295.15	2478.00	295.15	2478.00
295.95	2478.00	295.95	2478.00
296.74	2480.00	296.74	2480.00
297.54	2478.00	297.54	2478.00
298.34	2478.00	298.34	2478.00
299.14	2478.00	299.14	2478.00
299.93	2474.00	299.93	2474.00
300.73	2477.00	300.73	2477.00
301.53	2474.00	301.53	2474.00
302.33	2482.00	302.33	2482.00
303.12	2470.00	303.12	2470.00
303.92	2482.00	303.92	2482.00
304.72	2478.00	304.72	2478.00
305.51	2479.00	305.51	2479.00
306.31	2475.00	306.31	2475.00
307.11	2477.00	307.11	2477.00
307.90	2480.00	307.90	2480.00
308.70	2477.00	308.70	2477.00
309.50	2478.00	309.50	2478.00
310.29	2479.00	310.29	2479.00
311.09	2479.00	311.09	2479.00
311.89	2476.00	311.89	2476.00
312.68	2480.00	312.68	2480.00
313.48	2477.00	313.48	2477.00
314.28	2477.00	314.28	2477.00
315.07	2478.00	315.07	2478.00
315.87	2485.00	315.87	2485.00
316.67	2475.00	316.67	2475.00
317.46	2476.00	317.46	2476.00
318.26	2484.00	318.26	2484.00
319.05	2477.00	319.05	2477.00
319.85	2481.00	319.85	2481.00
320.65	2475.00	320.65	2475.00
321.44	2480.00	321.44	2480.00
322.24	2475.00	322.24	2475.00
323.03	2480.00	323.03	2480.00
323.83	2482.00	323.83	2482.00
324.62	2478.00	324.62	2478.00
325.42	2484.00	325.42	2484.00
326.21	2476.00	326.21	2476.00
327.01	2476.00	327.01	2476.00
327.81	2488.00	327.81	2488.00
328.60	2480.00	328.60	2480.00
329.40	2482.00	329.40	2482.00
330.19	2482.00	330.19	2482.00
330.99	2480.00	330.99	2480.00
331.78	2483.00	331.78	2483.00
332.58	2484.00	332.58	2484.00
333.37	2479.00	333.37	2479.00
334.17	2478.00	334.17	2478.00
334.96	2482.00	334.96	2482.00
335.75	2483.00	335.75	2483.00
336.55	2483.00	336.55	2483.00
337.34	2481.00	337.34	2481.00
338.14	2485.00	338.14	2485.00
338.93	2482.00	338.93	2482.00
