195.00	2471.00	195.00	2471.00
195.80	2470.00	195.80	2470.00
196.61	2473.00	196.61	2473.00
197.41	2471.00	197.41	2471.00
198.22	2474.00	198.22	2474.00
199.02	2472.00	199.02	2472.00
199.83	2475.00	199.83	2475.00
200.63	2474.00	200.63	2474.00
201.43	2471.00	201.43	2471.00
202.24	2477.00	202.24	2477.00
203.04	2471.00	203.04	2471.00
203.85	2473.00	203.85	2473.00
204.65	2467.00	204.65	2467.00
205.45	2476.00	205.45	2476.00
206.26	2472.00	206.26	2472.00
207.06	2478.00	207.06	2478.00
207.87	2476.00	207.87	2476.00
208.67	2475.00	208.67	2475.00
209.47	2477.00	209.47	2477.00
210.28	2471.00	210.28	2471.00
211.08	2473.00	211.08	2473.00
211.88	2477.00	211.88	2477.00
212.69	2473.00	212.69	2473.00
213.49	2478.00	213.49	2478.00
214.29	2477.00	214.29	2477.00
215.10	2480.00	215.10	2480.00
215.90	2480.00	215.90	2480.00
216.70	2475.00	216.70	2475.00
217.51	2471.00	217.51	2471.00
218.31	2478.00	218.31	2478.00
219.11	2478.00	219.11	2478.00
219.92	2472.00	219.92	2472.00
220.72	2474.00	220.72	2474.00
221.52	2471.00	221.52	2471.00
222.32	2477.00	222.32	2477.00
223.13	2472.00	223.13	2472.00
223.93	2478.00	223.93	2478.00
224.73	2476.00	224.73	2476.00
225.54	2475.00	225.54	2475.00
226.34	2473.00	226.34	2473.00
227.14	2473.00	227.14	2473.00
227.94	2471.00	227.94	2471.00
228.75	2475.00	228.75	2475.00
229.55	2474.00	229.55	2474.00
230.35	2474.00	230.35	2474.00
231.15	2475.00	231.15	2475.00
231.95	2472.00	231.95	2472.00
232.76	2475.00	232.76	2475.00
233.56	2469.00	233.56	2469.00
234.36	2473.00	234.36	2473.00
235.16	2471.00	235.16	2471.00
235.96	2475.00	235.96	2475.00
236.77	2476.00	236.77	2476.00
237.57	2474.00	237.57	2474.00
238.37	2481.00	238.37	2481.00
239.17	2470.00	239.17	2470.00
239.97	2475.00	239.97	2475.00
240.77	2479.00	240.77	2479.00
241.58	2476.00	241.58	2476.00
242.38	2478.00	242.38	2478.00
243.18	2490.00	243.18	2490.00
243.98	2483.00	243.98	2483.00
244.78	2473.00	244.78	2473.00
245.58	2473.00	245.58	2473.00
246.38	2477.00	246.38	2477.00
247.19	2476.00	247.19	2476.00
