15:04	ADC	-1.070542E-6	0.00	p-60
15:04	ADC	-1.067706E-6	0.00	p-60
15:04	ADC	-5.684640E-7	0.00	p-60
15:04	ADC	-5.615890E-7	0.00	p-60
15:04	ADC	-5.540230E-7	0.00	p-60
15:04	ADC	-5.612790E-7	0.00	p-60
15:04	ADC	-5.529820E-7	0.00	p-60
15:04	ADC	-5.636220E-7	0.00	p-60
15:04	ADC	-5.537200E-7	0.00	p-60
15:04	ADC	-5.608530E-7	0.00	p-60
15:04	ADC	-5.675630E-7	0.00	p-60
15:04	ADC	-5.680080E-7	0.00	p-60
15:04	ADC	-5.646160E-7	0.00	p-60
15:04	ADC	-5.583730E-7	0.00	p-60
15:04	ADC	-5.646110E-7	0.00	p-60
15:04	ADC	-5.614330E-7	0.00	p-60
15:04	ADC	-5.590520E-7	0.00	p-60
15:04	ADC	-5.568740E-7	0.00	p-60
15:04	ADC	-3.441580E-7	0.00	p-60
15:04	ADC	-2.494230E-7	0.00	p-60
15:04	ADC	-2.520920E-7	0.00	p-60
15:04	ADC	-2.515940E-7	0.00	p-60
15:04	ADC	-2.540560E-7	0.00	p-60
15:04	ADC	-2.504900E-7	0.00	p-60
15:04	ADC	-2.507510E-7	0.00	p-60
15:04	ADC	-2.468640E-7	0.00	p-60
15:04	ADC	-2.445120E-7	0.00	p-60
15:04	ADC	-2.491500E-7	0.00	p-60
15:04	ADC	-2.770210E-7	0.00	p-60
15:04	ADC	-2.442990E-7	0.00	p-60
15:04	ADC	-2.445740E-7	0.00	p-60
15:04	ADC	-2.422910E-7	0.00	p-60
15:04	ADC	-2.451680E-7	0.00	p-60
15:04	ADC	-2.392490E-7	0.00	p-60
15:04	ADC	-2.104540E-7	0.00	p-60
15:04	ADC	-1.708118E-7	0.00	p-60
15:04	ADC	-1.735410E-7	0.00	p-60
15:04	ADC	-1.815247E-7	0.00	p-60
15:04	ADC	-2.050965E-7	0.00	p-60
15:04	ADC	-1.814181E-7	0.00	p-60
15:04	ADC	-1.815185E-7	0.00	p-60
15:04	ADC	-1.852375E-7	0.00	p-60
15:04	ADC	-1.797274E-7	0.00	p-60
15:04	ADC	-1.834388E-7	0.00	p-60
15:04	ADC	-1.786268E-7	0.00	p-60
15:04	ADC	-1.824877E-7	0.00	p-60
15:04	ADC	-1.786465E-7	0.00	p-60
15:04	ADC	-1.786796E-7	0.00	p-60
15:04	ADC	-1.788042E-7	0.00	p-60
15:04	ADC	-1.781615E-7	0.00	p-60
15:04	ADC	-1.813897E-7	0.00	p-60
15:04	ADC	-3.392940E-7	0.00	p-60
15:04	ADC	-3.469070E-7	0.00	p-60
15:04	ADC	-3.454010E-7	0.00	p-60
15:04	ADC	-3.436420E-7	0.00	p-60
15:04	ADC	-3.510630E-7	0.00	p-60
15:04	ADC	-3.515780E-7	0.00	p-60
15:04	ADC	-3.471560E-7	0.00	p-60
15:04	ADC	-3.549440E-7	0.00	p-60
15:04	ADC	-3.495210E-7	0.00	p-60
15:04	ADC	-3.490120E-7	0.00	p-60
15:04	ADC	-3.457060E-7	0.00	p-60
15:04	ADC	-3.494140E-7	0.00	p-60
15:04	ADC	-3.482630E-7	0.00	p-60
15:04	ADC	-3.485950E-7	0.00	p-60
15:04	ADC	-3.581240E-7	0.00	p-60
15:04	ADC	-3.602000E-7	0.00	p-60
15:04	ADC	-7.162690E-7	0.00	p-60
15:04	ADC	-7.681000E-7	0.00	p-60
15:04	ADC	-7.803460E-7	0.00	p-60
15:04	ADC	-7.776850E-7	0.00	p-60
15:04	ADC	-7.757940E-7	0.00	p-60
15:04	ADC	-7.727260E-7	0.00	p-60
15:04	ADC	-7.816110E-7	0.00	p-60
15:04	ADC	-7.709340E-7	0.00	p-60
15:04	ADC	-7.704790E-7	0.00	p-60
15:04	ADC	-7.572500E-7	0.00	p-60
15:04	ADC	-7.742890E-7	0.00	p-60
15:04	ADC	-7.545280E-7	0.00	p-60
15:04	ADC	-7.657630E-7	0.00	p-60
15:04	ADC	-7.762190E-7	0.00	p-60
15:04	ADC	-7.607630E-7	0.00	p-60
15:04	ADC	-7.552380E-7	0.00	p-60
15:04	ADC	-1.160771E-6	0.00	p-60
15:04	ADC	-1.338634E-6	0.00	p-60
15:04	ADC	-1.339174E-6	0.00	p-60
15:04	ADC	-1.336436E-6	0.00	p-60
15:04	ADC	-1.346624E-6	0.00	p-60
15:04	ADC	-1.335940E-6	0.00	p-60
15:04	ADC	-1.340319E-6	0.00	p-60
15:04	ADC	-1.339327E-6	0.00	p-60
15:04	ADC	-1.332537E-6	0.00	p-60
15:04	ADC	-1.332577E-6	0.00	p-60
15:04	ADC	-1.343009E-6	0.00	p-60
15:04	ADC	-1.329535E-6	0.00	p-60
15:04	ADC	-1.337536E-6	0.00	p-60
15:04	ADC	-1.331120E-6	0.00	p-60
15:04	ADC	-1.329555E-6	0.00	p-60
15:04	ADC	-1.315409E-6	0.00	p-60
15:04	ADC	-1.682591E-6	0.00	p-60
15:04	ADC	-1.971794E-6	0.00	p-60
15:04	ADC	-1.951108E-6	0.00	p-60
15:04	ADC	-1.945356E-6	0.00	p-60
15:04	ADC	-1.958788E-6	0.00	p-60
15:04	ADC	-1.970183E-6	0.00	p-60
15:04	ADC	-1.964191E-6	0.00	p-60
15:04	ADC	-1.948539E-6	0.00	p-60
15:04	ADC	-1.968336E-6	0.00	p-60
15:04	ADC	-1.964943E-6	0.00	p-60
15:04	ADC	-1.955635E-6	0.00	p-60
15:04	ADC	-1.984803E-6	0.00	p-60
15:04	ADC	-1.977402E-6	0.00	p-60
15:04	ADC	-1.990678E-6	0.00	p-60
15:04	ADC	-2.002294E-6	0.00	p-60
