19:32	ADC	-1.654832E-5	0.00	295
19:32	ADC	-1.667757E-5	0.00	295
19:32	ADC	-1.681637E-5	0.00	295
19:32	ADC	-1.700732E-5	0.00	295
19:32	ADC	-1.742416E-5	0.00	295
19:32	ADC	-1.750352E-5	0.00	295
19:32	ADC	-1.763597E-5	0.00	295
19:32	ADC	-1.778579E-5	0.00	295
19:32	ADC	-1.788801E-5	0.00	295
19:32	ADC	-1.797023E-5	0.00	295
19:32	ADC	-1.812164E-5	0.00	295
19:32	ADC	-1.823546E-5	0.00	295
19:32	ADC	-1.839578E-5	0.00	295
19:32	ADC	-1.873662E-5	0.00	295
19:32	ADC	-1.882977E-5	0.00	295
19:32	ADC	-1.892230E-5	0.00	295
19:32	ADC	-1.902771E-5	0.00	295
19:32	ADC	-1.909756E-5	0.00	295
19:32	ADC	-1.924478E-5	0.00	295
19:32	ADC	-1.941611E-5	0.00	295
19:32	ADC	-1.946267E-5	0.00	295
19:32	ADC	-1.957545E-5	0.00	295
19:32	ADC	-1.966285E-5	0.00	295
19:32	ADC	-1.971675E-5	0.00	295
19:32	ADC	-1.988344E-5	0.00	295
19:32	ADC	-2.005984E-5	0.00	295
19:32	ADC	-2.013674E-5	0.00	295
19:32	ADC	-2.021648E-5	0.00	295
19:32	ADC	-2.028696E-5	0.00	295
19:32	ADC	-2.038966E-5	0.00	295
19:32	ADC	-2.055436E-5	0.00	295
19:32	ADC	-2.057992E-5	0.00	295
19:32	ADC	-2.053005E-5	0.00	295
19:32	ADC	-2.061189E-5	0.00	295
19:32	ADC	-2.072492E-5	0.00	295
19:32	ADC	-2.069047E-5	0.00	295
19:32	ADC	-2.072459E-5	0.00	295
19:32	ADC	-2.059650E-5	0.00	295
19:32	ADC	-2.068127E-5	0.00	295
19:32	ADC	-2.081797E-5	0.00	295
19:32	ADC	-2.088357E-5	0.00	295
19:32	ADC	-2.089182E-5	0.00	295
19:32	ADC	-2.094559E-5	0.00	295
19:32	ADC	-2.101330E-5	0.00	295
19:32	ADC	-2.107990E-5	0.00	295
19:32	ADC	-2.107910E-5	0.00	295
19:32	ADC	-2.117160E-5	0.00	295
19:32	ADC	-2.151050E-5	0.00	295
19:32	ADC	-2.158060E-5	0.00	295
19:32	ADC	-2.155640E-5	0.00	295
19:32	ADC	-2.161130E-5	0.00	295
19:32	ADC	-2.153110E-5	0.00	295
19:32	ADC	-2.154560E-5	0.00	295
19:32	ADC	-2.164470E-5	0.00	295
19:32	ADC	-2.159230E-5	0.00	295
19:32	ADC	-2.159900E-5	0.00	295
19:32	ADC	-2.198590E-5	0.00	295
19:32	ADC	-2.192190E-5	0.00	295
19:32	ADC	-2.194460E-5	0.00	295
19:32	ADC	-2.197090E-5	0.00	295
19:32	ADC	-2.187810E-5	0.00	295
19:32	ADC	-2.180970E-5	0.00	295
19:32	ADC	-2.187250E-5	0.00	295
19:32	ADC	-2.149520E-5	0.00	295
19:32	ADC	-2.154560E-5	0.00	295
19:32	ADC	-2.151040E-5	0.00	295
19:32	ADC	-2.150280E-5	0.00	295
19:32	ADC	-2.143000E-5	0.00	295
19:32	ADC	-2.141010E-5	0.00	295
19:32	ADC	-2.141090E-5	0.00	295
19:32	ADC	-2.141520E-5	0.00	295
19:32	ADC	-2.145180E-5	0.00	295
19:32	ADC	-2.139860E-5	0.00	295
19:32	ADC	-2.134400E-5	0.00	295
19:32	ADC	-2.150700E-5	0.00	295
19:32	ADC	-2.148670E-5	0.00	295
19:32	ADC	-2.153900E-5	0.00	295
19:32	ADC	-2.163900E-5	0.00	295
19:32	ADC	-2.149580E-5	0.00	295
19:32	ADC	-2.139370E-5	0.00	295
19:32	ADC	-2.134410E-5	0.00	295
19:32	ADC	-2.119400E-5	0.00	295
19:32	ADC	-2.112020E-5	0.00	295
19:32	ADC	-2.102730E-5	0.00	295
19:32	ADC	-2.091890E-5	0.00	295
19:32	ADC	-2.105760E-5	0.00	295
19:32	ADC	-2.091420E-5	0.00	295
19:32	ADC	-2.074910E-5	0.00	295
19:32	ADC	-2.061720E-5	0.00	295
19:32	ADC	-2.057980E-5	0.00	295
19:32	ADC	-2.032860E-5	0.00	295
19:32	ADC	-2.021930E-5	0.00	295
19:32	ADC	-2.012630E-5	0.00	295
19:32	ADC	-2.000020E-5	0.00	295
19:32	ADC	-1.982676E-5	0.00	295
19:32	ADC	-1.971533E-5	0.00	295
19:32	ADC	-1.956629E-5	0.00	295
19:32	ADC	-1.950060E-5	0.00	295
19:32	ADC	-1.940777E-5	0.00	295
19:32	ADC	-1.930476E-5	0.00	295
19:32	ADC	-1.928804E-5	0.00	295
19:32	ADC	-1.915468E-5	0.00	295
19:32	ADC	-1.914047E-5	0.00	295
19:32	ADC	-1.896186E-5	0.00	295
19:32	ADC	-1.888716E-5	0.00	295
19:32	ADC	-1.869702E-5	0.00	295
19:32	ADC	-1.855272E-5	0.00	295
19:32	ADC	-1.841187E-5	0.00	295
19:32	ADC	-1.809025E-5	0.00	295
19:32	ADC	-1.803255E-5	0.00	295
19:32	ADC	-1.802752E-5	0.00	295
19:32	ADC	-1.784132E-5	0.00	295
19:32	ADC	-1.770476E-5	0.00	295
19:32	ADC	-1.755236E-5	0.00	295
19:32	ADC	-1.745488E-5	0.00	295
19:33	ADC	-1.724044E-5	0.00	295
19:33	ADC	-1.707740E-5	0.00	295
19:33	ADC	-1.690828E-5	0.00	295
19:33	ADC	-1.679691E-5	0.00	295
19:33	ADC	-1.656096E-5	0.00	295
19:33	ADC	-1.643503E-5	0.00	295
19:33	ADC	-1.629159E-5	0.00	295
